Time,Device_ID,Type,Mine_N,Mine_E,Altitude,Status
07/09/2023 22:00,009,LANDMOS,244.668,1101.597,362.433,0
07/09/2023 22:00,008,LANDMOS,3343.833,-950.760,214.984,4
07/09/2023 22:00,007,LANDMOS,4830.383,-5535.178,483.305,0
07/09/2023 22:00,003,LANDMOS,1612.860,-5258.837,463.866,4
07/09/2023 22:00,006,LANDMOS,5482.847,-5179.946,487.698,4
07/09/2023 22:00,002,LANDMOS,5276.001,-5423.725,485.411,4
07/09/2023 22:00,005,LANDMOS,5054.031,-5250.883,476.248,4
07/09/2023 22:15,010,LANDMOS,4901.431,-4674.363,438.208,4
07/09/2023 22:15,001,LANDMOS,706.862,-5172.590,477.313,4
07/09/2023 22:15,004,LANDMOS,1227.038,-5034.495,450.292,4
07/09/2023 22:15,009,LANDMOS,244.703,1101.577,362.442,0
07/09/2023 22:15,008,LANDMOS,3345.242,-950.744,212.898,0
07/09/2023 22:15,007,LANDMOS,4829.406,-5534.128,483.104,4
07/09/2023 22:15,003,LANDMOS,1611.871,-5259.711,463.121,4
07/09/2023 22:15,006,LANDMOS,5483.853,-5179.267,488.717,4
07/09/2023 22:15,002,LANDMOS,5276.150,-5424.894,485.400,4
07/09/2023 22:15,005,LANDMOS,5054.029,-5250.467,474.051,1
07/09/2023 22:30,010,LANDMOS,4902.406,-4675.210,439.757,4
07/09/2023 22:30,009,LANDMOS,244.701,1101.578,362.417,0
07/09/2023 22:30,001,LANDMOS,706.482,-5171.846,476.658,4
07/09/2023 22:30,004,LANDMOS,1226.108,-5033.792,446.489,4
07/09/2023 22:30,008,LANDMOS,3345.228,-950.765,212.931,0
07/09/2023 22:30,007,LANDMOS,4830.386,-5535.159,483.391,0
07/09/2023 22:30,003,LANDMOS,1610.644,-5261.312,465.847,4
07/09/2023 22:30,006,LANDMOS,5485.320,-5179.031,486.952,3
07/09/2023 22:30,002,LANDMOS,5275.528,-5424.441,484.734,1
07/09/2023 22:30,005,LANDMOS,5054.109,-5250.368,473.933,1
07/09/2023 22:45,010,LANDMOS,4902.748,-4674.502,438.013,4
07/09/2023 22:45,001,LANDMOS,705.048,-5173.067,470.530,4
07/09/2023 22:45,004,LANDMOS,1225.715,-5032.997,445.463,4
07/09/2023 22:45,009,LANDMOS,244.681,1101.575,362.410,0
07/09/2023 22:45,008,LANDMOS,3344.716,-951.196,213.033,4
07/09/2023 22:45,003,LANDMOS,1609.645,-5261.667,457.983,4
07/09/2023 22:45,007,LANDMOS,4830.370,-5535.148,483.369,0
07/09/2023 22:45,006,LANDMOS,5486.099,-5179.086,485.177,4
07/09/2023 22:45,002,LANDMOS,5275.506,-5424.467,484.655,1
07/09/2023 22:45,005,LANDMOS,5054.070,-5250.397,473.965,1
07/09/2023 23:00,010,LANDMOS,4902.441,-4674.526,438.255,3
07/09/2023 23:00,001,LANDMOS,706.659,-5172.044,477.155,1
07/09/2023 23:00,004,LANDMOS,1225.299,-5030.827,444.669,0
07/09/2023 23:00,009,LANDMOS,244.678,1101.580,362.397,0
07/09/2023 23:00,008,LANDMOS,3345.264,-950.847,212.936,0
07/09/2023 23:00,007,LANDMOS,4830.393,-5535.137,483.355,0
07/09/2023 23:00,003,LANDMOS,1611.330,-5261.452,465.105,0
07/09/2023 23:00,006,LANDMOS,5485.299,-5179.006,486.898,3
07/09/2023 23:00,002,LANDMOS,5275.520,-5424.435,484.655,1
07/09/2023 23:00,005,LANDMOS,5054.065,-5250.369,473.997,1
07/09/2023 23:15,010,LANDMOS,4902.467,-4674.554,438.363,3
07/09/2023 23:15,001,LANDMOS,706.616,-5172.011,477.066,0
07/09/2023 23:15,009,LANDMOS,244.680,1101.575,362.409,0
07/09/2023 23:15,004,LANDMOS,1226.319,-5029.118,442.673,4
07/09/2023 23:15,008,LANDMOS,3345.209,-950.852,212.906,0
07/09/2023 23:15,003,LANDMOS,1611.264,-5261.449,465.038,0
07/09/2023 23:15,007,LANDMOS,4830.395,-5535.161,483.443,1
07/09/2023 23:15,006,LANDMOS,5485.312,-5179.048,487.090,3
07/09/2023 23:15,002,LANDMOS,5275.556,-5424.475,484.830,2
07/09/2023 23:15,005,LANDMOS,5054.077,-5250.369,474.045,1
07/09/2023 23:30,010,LANDMOS,4903.304,-4675.360,441.247,4
07/09/2023 23:30,001,LANDMOS,706.589,-5172.039,476.998,0
07/09/2023 23:30,004,LANDMOS,1225.254,-5030.137,443.856,4
07/09/2023 23:30,009,LANDMOS,244.677,1101.580,362.402,0
07/09/2023 23:30,008,LANDMOS,3345.193,-950.794,212.693,0
07/09/2023 23:30,003,LANDMOS,1611.023,-5260.523,459.007,4
07/09/2023 23:30,007,LANDMOS,4830.375,-5535.160,483.472,0
07/09/2023 23:30,006,LANDMOS,5484.559,-5179.643,490.287,4
07/09/2023 23:30,002,LANDMOS,5276.142,-5423.860,484.074,4
07/09/2023 23:30,005,LANDMOS,5054.061,-5250.431,474.134,1
07/09/2023 23:45,010,LANDMOS,4902.449,-4674.577,438.527,3
07/09/2023 23:45,001,LANDMOS,706.622,-5172.017,476.825,0
07/09/2023 23:45,009,LANDMOS,244.674,1101.580,362.396,0
07/09/2023 23:45,004,LANDMOS,1225.270,-5030.817,444.445,1
07/09/2023 23:45,008,LANDMOS,3345.211,-950.829,212.771,0
07/09/2023 23:45,003,LANDMOS,1611.329,-5261.271,466.294,4
07/09/2023 23:45,007,LANDMOS,4830.374,-5535.118,483.465,0
07/09/2023 23:45,006,LANDMOS,5485.296,-5179.019,487.125,2
07/09/2023 23:45,002,LANDMOS,5275.509,-5424.412,484.786,1
07/09/2023 23:45,005,LANDMOS,5054.055,-5250.382,474.118,1
08/09/2023 00:00,010,LANDMOS,4901.698,-4674.369,439.978,4
08/09/2023 00:00,001,LANDMOS,706.771,-5172.012,477.265,4
08/09/2023 00:00,009,LANDMOS,244.669,1101.583,362.379,0
08/09/2023 00:00,004,LANDMOS,1225.277,-5030.750,444.508,0
08/09/2023 00:00,008,LANDMOS,3345.202,-950.825,212.752,0
08/09/2023 00:00,003,LANDMOS,1611.311,-5261.414,464.890,0
08/09/2023 00:00,007,LANDMOS,4830.379,-5535.126,483.332,0
08/09/2023 00:00,006,LANDMOS,5485.785,-5178.960,485.547,4
08/09/2023 00:00,002,LANDMOS,5275.522,-5424.436,484.778,1
08/09/2023 00:00,005,LANDMOS,5054.080,-5250.367,474.062,1
08/09/2023 00:15,010,LANDMOS,4902.257,-4674.161,438.009,4
08/09/2023 00:15,001,LANDMOS,706.555,-5172.006,479.849,4
08/09/2023 00:15,004,LANDMOS,1225.202,-5031.575,445.063,4
08/09/2023 00:15,009,LANDMOS,244.670,1101.584,362.403,0
08/09/2023 00:15,008,LANDMOS,3345.230,-950.811,212.753,0
08/09/2023 00:15,007,LANDMOS,4830.380,-5535.116,483.383,0
08/09/2023 00:15,003,LANDMOS,1611.014,-5260.521,465.625,4
08/09/2023 00:15,006,LANDMOS,5485.071,-5178.738,486.934,4
08/09/2023 00:15,002,LANDMOS,5274.619,-5424.307,486.259,4
08/09/2023 00:15,005,LANDMOS,5054.081,-5250.345,473.961,1
08/09/2023 00:30,010,LANDMOS,4902.409,-4674.526,438.388,3
08/09/2023 00:30,001,LANDMOS,706.454,-5171.656,480.337,4
08/09/2023 00:30,004,LANDMOS,1224.480,-5030.718,447.660,4
08/09/2023 00:30,009,LANDMOS,244.665,1101.581,362.407,0
08/09/2023 00:30,008,LANDMOS,3345.239,-950.828,212.973,1
08/09/2023 00:30,007,LANDMOS,4830.346,-5535.118,483.359,0
08/09/2023 00:30,003,LANDMOS,1612.136,-5261.638,466.024,4
08/09/2023 00:30,006,LANDMOS,5485.267,-5179.009,486.967,3
08/09/2023 00:30,002,LANDMOS,5275.482,-5424.427,484.697,1
08/09/2023 00:30,005,LANDMOS,5054.043,-5250.343,474.061,2
08/09/2023 00:45,010,LANDMOS,4902.458,-4674.544,438.395,3
08/09/2023 00:45,009,LANDMOS,244.669,1101.583,362.425,0
08/09/2023 00:45,001,LANDMOS,706.584,-5171.983,477.004,0
08/09/2023 00:45,004,LANDMOS,1225.260,-5030.812,444.635,0
08/09/2023 00:45,008,LANDMOS,3345.228,-950.835,212.795,0
08/09/2023 00:45,007,LANDMOS,4830.377,-5535.136,483.434,0
08/09/2023 00:45,003,LANDMOS,1611.283,-5261.445,465.004,0
08/09/2023 00:45,006,LANDMOS,5485.298,-5179.020,486.972,3
08/09/2023 00:45,002,LANDMOS,5275.529,-5424.425,484.687,1
08/09/2023 00:45,005,LANDMOS,5054.025,-5250.282,474.085,2
08/09/2023 01:00,010,LANDMOS,4902.440,-4674.554,438.415,3
08/09/2023 01:00,009,LANDMOS,244.672,1101.582,362.437,0
08/09/2023 01:00,001,LANDMOS,706.585,-5171.979,476.969,0
08/09/2023 01:00,004,LANDMOS,1225.254,-5030.781,444.629,0
08/09/2023 01:00,008,LANDMOS,3345.237,-950.840,212.829,0
08/09/2023 01:00,007,LANDMOS,4830.355,-5535.160,483.425,0
08/09/2023 01:00,003,LANDMOS,1611.285,-5261.394,464.925,0
08/09/2023 01:00,006,LANDMOS,5485.276,-5179.015,486.996,3
08/09/2023 01:00,002,LANDMOS,5275.503,-5424.429,484.748,1
08/09/2023 01:00,005,LANDMOS,5054.036,-5250.282,474.102,2
08/09/2023 01:15,010,LANDMOS,4902.427,-4674.569,438.427,3
08/09/2023 01:15,001,LANDMOS,706.622,-5171.966,476.994,0
08/09/2023 01:15,009,LANDMOS,244.670,1101.581,362.444,0
08/09/2023 01:15,004,LANDMOS,1225.267,-5030.764,444.605,0
08/09/2023 01:15,008,LANDMOS,3345.226,-950.843,212.808,0
08/09/2023 01:15,007,LANDMOS,4830.350,-5535.170,483.435,0
08/09/2023 01:15,003,LANDMOS,1611.295,-5261.409,464.970,0
08/09/2023 01:15,006,LANDMOS,5485.271,-5179.045,487.036,2
08/09/2023 01:15,002,LANDMOS,5275.489,-5424.453,484.799,1
08/09/2023 01:15,005,LANDMOS,5054.018,-5250.277,474.097,2
08/09/2023 01:30,010,LANDMOS,4902.456,-4674.527,438.451,3
08/09/2023 01:30,001,LANDMOS,706.594,-5172.018,477.007,0
08/09/2023 01:30,009,LANDMOS,244.674,1101.585,362.443,0
08/09/2023 01:30,004,LANDMOS,1225.222,-5030.852,444.647,0
08/09/2023 01:30,008,LANDMOS,3345.167,-950.857,212.710,0
08/09/2023 01:30,003,LANDMOS,1611.283,-5261.471,465.016,0
08/09/2023 01:30,007,LANDMOS,4830.390,-5535.110,483.470,0
08/09/2023 01:30,006,LANDMOS,5485.285,-5179.020,487.040,2
08/09/2023 01:30,002,LANDMOS,5275.523,-5424.416,484.849,1
08/09/2023 01:30,005,LANDMOS,5054.014,-5250.289,474.102,2
08/09/2023 01:45,010,LANDMOS,4902.495,-4674.504,438.408,3
08/09/2023 01:45,001,LANDMOS,706.571,-5171.983,477.093,0
08/09/2023 01:45,009,LANDMOS,244.680,1101.578,362.456,0
08/09/2023 01:45,004,LANDMOS,1225.241,-5030.773,444.699,0
08/09/2023 01:45,008,LANDMOS,3345.228,-950.841,212.753,0
08/09/2023 01:45,007,LANDMOS,4830.399,-5535.101,483.415,0
08/09/2023 01:45,003,LANDMOS,1611.300,-5261.397,465.047,0
08/09/2023 01:45,006,LANDMOS,5485.314,-5179.021,486.969,3
08/09/2023 01:45,002,LANDMOS,5275.541,-5424.440,484.731,1
08/09/2023 01:45,005,LANDMOS,5053.955,-5250.349,474.029,2
08/09/2023 02:00,010,LANDMOS,4902.467,-4674.523,438.373,3
08/09/2023 02:00,009,LANDMOS,244.676,1101.575,362.445,0
08/09/2023 02:00,001,LANDMOS,707.207,-5172.120,477.029,4
08/09/2023 02:00,004,LANDMOS,1225.298,-5030.739,444.705,0
08/09/2023 02:00,008,LANDMOS,3345.234,-950.827,212.759,0
08/09/2023 02:00,007,LANDMOS,4830.384,-5535.127,483.357,0
08/09/2023 02:00,003,LANDMOS,1611.822,-5258.411,463.598,4
08/09/2023 02:00,006,LANDMOS,5485.292,-5179.021,486.918,3
08/09/2023 02:00,002,LANDMOS,5275.522,-5424.448,484.713,1
08/09/2023 02:00,005,LANDMOS,5053.949,-5250.372,474.052,2
08/09/2023 02:15,010,LANDMOS,4902.424,-4674.503,438.526,3
08/09/2023 02:15,001,LANDMOS,706.602,-5172.023,477.007,0
08/09/2023 02:15,009,LANDMOS,244.681,1101.580,362.437,0
08/09/2023 02:15,004,LANDMOS,1225.298,-5030.801,444.603,0
08/09/2023 02:15,008,LANDMOS,3345.225,-950.857,212.761,0
08/09/2023 02:15,007,LANDMOS,4830.346,-5535.146,483.464,0
08/09/2023 02:15,003,LANDMOS,1611.305,-5261.474,464.994,0
08/09/2023 02:15,006,LANDMOS,5485.278,-5179.010,487.104,2
08/09/2023 02:15,002,LANDMOS,5275.490,-5424.441,484.856,1
08/09/2023 02:15,005,LANDMOS,5053.929,-5250.416,473.829,2
08/09/2023 02:30,010,LANDMOS,4902.450,-4674.565,438.359,3
08/09/2023 02:30,001,LANDMOS,706.587,-5172.019,477.070,0
08/09/2023 02:30,004,LANDMOS,1225.254,-5030.806,444.705,0
08/09/2023 02:30,009,LANDMOS,244.680,1101.575,362.421,0
08/09/2023 02:30,008,LANDMOS,3345.260,-950.816,212.797,0
08/09/2023 02:30,003,LANDMOS,1611.287,-5261.424,465.061,0
08/09/2023 02:30,007,LANDMOS,4830.389,-5535.153,483.408,0
08/09/2023 02:30,006,LANDMOS,5485.333,-5179.039,486.947,3
08/09/2023 02:30,002,LANDMOS,5275.530,-5424.471,484.723,1
08/09/2023 02:30,005,LANDMOS,5053.862,-5250.426,473.843,3
08/09/2023 02:45,010,LANDMOS,4902.464,-4674.537,438.408,3
08/09/2023 02:45,001,LANDMOS,706.608,-5171.988,477.051,0
08/09/2023 02:45,009,LANDMOS,244.677,1101.579,362.424,0
08/09/2023 02:45,004,LANDMOS,1225.268,-5030.765,444.667,0
08/09/2023 02:45,008,LANDMOS,3345.235,-950.827,212.817,0
08/09/2023 02:45,003,LANDMOS,1611.296,-5261.424,465.010,0
08/09/2023 02:45,007,LANDMOS,4830.377,-5535.151,483.384,0
08/09/2023 02:45,006,LANDMOS,5485.306,-5179.036,486.967,3
08/09/2023 02:45,002,LANDMOS,5275.527,-5424.462,484.751,1
08/09/2023 02:45,005,LANDMOS,5054.041,-5250.348,474.068,2
08/09/2023 03:00,001,LANDMOS,706.614,-5172.009,476.963,0
08/09/2023 03:00,004,LANDMOS,1225.273,-5030.805,444.591,0
08/09/2023 03:00,008,LANDMOS,3345.218,-950.829,212.806,0
08/09/2023 03:00,007,LANDMOS,4830.330,-5535.099,483.408,0
08/09/2023 03:00,003,LANDMOS,1611.293,-5261.427,465.004,0
08/09/2023 03:00,006,LANDMOS,5485.282,-5179.015,487.039,2
08/09/2023 03:00,002,LANDMOS,5275.488,-5424.408,484.789,1
08/09/2023 03:00,005,LANDMOS,5054.032,-5250.318,474.064,2
08/09/2023 03:00,010,LANDMOS,4902.424,-4674.524,438.473,3
08/09/2023 03:00,009,LANDMOS,244.675,1101.578,362.425,0
08/09/2023 03:15,010,LANDMOS,4902.436,-4674.510,438.454,3
08/09/2023 03:15,009,LANDMOS,244.673,1101.582,362.419,0
08/09/2023 03:15,001,LANDMOS,706.603,-5172.013,476.964,0
08/09/2023 03:15,004,LANDMOS,1225.276,-5030.799,444.602,0
08/09/2023 03:15,008,LANDMOS,3345.219,-950.829,212.788,0
08/09/2023 03:15,007,LANDMOS,4830.342,-5535.093,483.433,0
08/09/2023 03:15,003,LANDMOS,1611.290,-5261.443,464.963,0
08/09/2023 03:15,006,LANDMOS,5485.275,-5178.988,487.017,3
08/09/2023 03:15,002,LANDMOS,5275.491,-5424.393,484.799,1
08/09/2023 03:15,005,LANDMOS,5054.033,-5250.313,474.098,2
08/09/2023 03:30,010,LANDMOS,4902.429,-4674.518,438.419,3
08/09/2023 03:30,009,LANDMOS,244.672,1101.576,362.437,0
08/09/2023 03:30,001,LANDMOS,706.607,-5172.008,476.993,0
08/09/2023 03:30,004,LANDMOS,1225.280,-5030.797,444.597,0
08/09/2023 03:30,008,LANDMOS,3345.215,-950.825,212.807,0
08/09/2023 03:30,007,LANDMOS,4830.339,-5535.112,483.409,0
08/09/2023 03:30,003,LANDMOS,1611.291,-5261.444,464.985,0
08/09/2023 03:30,006,LANDMOS,5485.271,-5178.996,486.982,3
08/09/2023 03:30,002,LANDMOS,5275.487,-5424.410,484.759,1
08/09/2023 03:30,005,LANDMOS,5054.033,-5250.324,474.072,2
08/09/2023 03:45,009,LANDMOS,244.669,1101.579,362.437,0
08/09/2023 03:45,004,LANDMOS,1225.269,-5030.795,444.604,0
08/09/2023 03:45,001,LANDMOS,706.606,-5172.012,476.986,0
08/09/2023 03:45,008,LANDMOS,3345.215,-950.823,212.807,0
08/09/2023 03:45,007,LANDMOS,4830.332,-5535.117,483.406,0
08/09/2023 03:45,003,LANDMOS,1611.284,-5261.446,464.985,0
08/09/2023 03:45,006,LANDMOS,5485.267,-5179.000,486.983,3
08/09/2023 03:45,002,LANDMOS,5275.482,-5424.415,484.768,1
08/09/2023 03:45,005,LANDMOS,5054.034,-5250.323,474.064,2
08/09/2023 03:45,010,LANDMOS,4902.426,-4674.523,438.428,3
08/09/2023 04:00,009,LANDMOS,244.665,1101.581,362.439,0
08/09/2023 04:00,004,LANDMOS,1225.268,-5030.797,444.625,0
08/09/2023 04:00,001,LANDMOS,706.606,-5172.005,476.988,0
08/09/2023 04:00,008,LANDMOS,3345.215,-950.824,212.805,0
08/09/2023 04:00,007,LANDMOS,4830.326,-5535.117,483.415,0
08/09/2023 04:00,003,LANDMOS,1611.287,-5261.445,465.002,0
08/09/2023 04:00,006,LANDMOS,5485.261,-5179.002,486.989,3
08/09/2023 04:00,002,LANDMOS,5275.476,-5424.417,484.777,1
08/09/2023 04:00,005,LANDMOS,5054.028,-5250.321,474.076,2
08/09/2023 04:00,010,LANDMOS,4902.421,-4674.522,438.431,3
08/09/2023 04:15,001,LANDMOS,706.611,-5172.006,476.994,0
08/09/2023 04:15,004,LANDMOS,1225.270,-5030.794,444.609,0
08/09/2023 04:15,008,LANDMOS,3345.217,-950.823,212.808,0
08/09/2023 04:15,007,LANDMOS,4830.327,-5535.122,483.421,0
08/09/2023 04:15,003,LANDMOS,1611.289,-5261.438,464.992,0
08/09/2023 04:15,006,LANDMOS,5485.262,-5179.007,486.993,3
08/09/2023 04:15,002,LANDMOS,5275.476,-5424.422,484.778,1
08/09/2023 04:15,005,LANDMOS,5054.027,-5250.325,474.075,2
08/09/2023 04:15,010,LANDMOS,4902.420,-4674.528,438.432,3
08/09/2023 04:15,009,LANDMOS,244.671,1101.578,362.454,0
08/09/2023 04:30,004,LANDMOS,1225.271,-5030.793,444.614,0
08/09/2023 04:30,001,LANDMOS,706.607,-5172.009,476.991,0
08/09/2023 04:30,008,LANDMOS,3345.218,-950.824,212.812,0
08/09/2023 04:30,007,LANDMOS,4830.329,-5535.126,483.421,0
08/09/2023 04:30,003,LANDMOS,1611.284,-5261.436,464.991,0
08/09/2023 04:30,006,LANDMOS,5485.262,-5179.012,486.994,3
08/09/2023 04:30,002,LANDMOS,5275.478,-5424.425,484.782,1
08/09/2023 04:30,005,LANDMOS,5054.029,-5250.329,474.080,2
08/09/2023 04:30,010,LANDMOS,4902.421,-4674.530,438.438,3
08/09/2023 04:30,009,LANDMOS,244.678,1101.567,362.485,0
08/09/2023 04:45,010,LANDMOS,4902.421,-4674.527,438.451,3
08/09/2023 04:45,009,LANDMOS,244.671,1101.575,362.467,0
08/09/2023 04:45,001,LANDMOS,706.604,-5172.014,477.003,0
08/09/2023 04:45,004,LANDMOS,1225.260,-5030.803,444.644,0
08/09/2023 04:45,008,LANDMOS,3345.216,-950.824,212.819,0
08/09/2023 04:45,007,LANDMOS,4830.331,-5535.124,483.430,0
08/09/2023 04:45,003,LANDMOS,1611.285,-5261.445,464.997,0
08/09/2023 04:45,006,LANDMOS,5485.261,-5179.010,487.013,3
08/09/2023 04:45,002,LANDMOS,5275.475,-5424.425,484.793,1
08/09/2023 04:45,005,LANDMOS,5054.027,-5250.332,474.091,2
08/09/2023 05:00,010,LANDMOS,4902.421,-4674.526,438.456,3
08/09/2023 05:00,005,LANDMOS,5054.026,-5250.330,474.082,2
08/09/2023 05:00,001,LANDMOS,706.603,-5172.012,476.998,0
08/09/2023 05:00,009,LANDMOS,244.663,1101.578,362.451,0
08/09/2023 05:00,008,LANDMOS,3345.212,-950.827,212.822,0
08/09/2023 05:00,003,LANDMOS,1611.282,-5261.441,465.010,0
08/09/2023 05:00,007,LANDMOS,4830.330,-5535.124,483.425,0
08/09/2023 05:00,002,LANDMOS,5275.475,-5424.426,484.784,1
08/09/2023 05:00,006,LANDMOS,5485.262,-5179.007,487.011,3
08/09/2023 05:15,010,LANDMOS,4902.420,-4674.529,438.450,3
08/09/2023 05:15,001,LANDMOS,706.604,-5172.015,476.990,0
08/09/2023 05:15,005,LANDMOS,5054.025,-5250.332,474.084,2
08/09/2023 05:15,009,LANDMOS,244.664,1101.575,362.445,0
08/09/2023 05:15,008,LANDMOS,3345.210,-950.827,212.816,0
08/09/2023 05:15,003,LANDMOS,1611.287,-5261.445,464.983,0
08/09/2023 05:15,007,LANDMOS,4830.329,-5535.126,483.421,0
08/09/2023 05:15,002,LANDMOS,5275.473,-5424.429,484.777,1
08/09/2023 05:15,006,LANDMOS,5485.262,-5179.009,487.006,3
08/09/2023 05:30,010,LANDMOS,4902.417,-4674.532,438.434,3
08/09/2023 05:30,001,LANDMOS,706.602,-5172.017,476.978,0
08/09/2023 05:30,005,LANDMOS,5054.023,-5250.332,474.065,2
08/09/2023 05:30,009,LANDMOS,244.667,1101.571,362.443,0
08/09/2023 05:30,008,LANDMOS,3345.212,-950.831,212.812,0
08/09/2023 05:30,003,LANDMOS,1611.288,-5261.445,464.965,0
08/09/2023 05:30,007,LANDMOS,4830.328,-5535.127,483.410,0
08/09/2023 05:30,002,LANDMOS,5275.473,-5424.430,484.760,1
08/09/2023 05:30,006,LANDMOS,5485.261,-5179.011,486.991,3
08/09/2023 05:45,010,LANDMOS,4902.418,-4674.530,438.425,3
08/09/2023 05:45,001,LANDMOS,706.599,-5172.015,476.965,0
08/09/2023 05:45,005,LANDMOS,5054.025,-5250.333,474.068,2
08/09/2023 05:45,009,LANDMOS,244.678,1101.563,362.489,0
08/09/2023 05:45,008,LANDMOS,3345.209,-950.833,212.804,0
08/09/2023 05:45,003,LANDMOS,1611.285,-5261.445,464.966,0
08/09/2023 05:45,007,LANDMOS,4830.327,-5535.125,483.405,0
08/09/2023 05:45,002,LANDMOS,5275.472,-5424.429,484.751,1
08/09/2023 05:45,006,LANDMOS,5485.262,-5179.009,486.987,3
08/09/2023 06:00,005,LANDMOS,5054.027,-5250.331,474.071,2
08/09/2023 06:00,001,LANDMOS,706.606,-5172.016,476.969,0
08/09/2023 06:00,009,LANDMOS,244.669,1101.573,362.440,0
08/09/2023 06:00,008,LANDMOS,3345.211,-950.830,212.799,0
08/09/2023 06:00,003,LANDMOS,1611.286,-5261.445,464.963,0
08/09/2023 06:00,007,LANDMOS,4830.330,-5535.122,483.409,0
08/09/2023 06:00,002,LANDMOS,5275.477,-5424.425,484.760,1
08/09/2023 06:00,006,LANDMOS,5485.266,-5179.008,486.984,3
08/09/2023 06:00,010,LANDMOS,4902.421,-4674.528,438.424,3
08/09/2023 06:15,010,LANDMOS,4902.421,-4674.530,438.424,3
08/09/2023 06:15,005,LANDMOS,5054.025,-5250.331,474.069,2
08/09/2023 06:15,001,LANDMOS,706.605,-5172.013,476.966,0
08/09/2023 06:15,009,LANDMOS,244.661,1101.577,362.418,0
08/09/2023 06:15,008,LANDMOS,3345.211,-950.829,212.795,0
08/09/2023 06:15,003,LANDMOS,1611.287,-5261.444,464.971,0
08/09/2023 06:15,007,LANDMOS,4830.330,-5535.121,483.412,0
08/09/2023 06:15,002,LANDMOS,5275.474,-5424.427,484.752,1
08/09/2023 06:15,006,LANDMOS,5485.266,-5179.010,486.987,3
08/09/2023 06:30,010,LANDMOS,4902.419,-4674.530,438.418,3
08/09/2023 06:30,001,LANDMOS,706.604,-5172.014,476.970,0
08/09/2023 06:30,005,LANDMOS,5054.024,-5250.330,474.058,2
08/09/2023 06:30,009,LANDMOS,244.666,1101.578,362.414,0
08/09/2023 06:30,008,LANDMOS,3345.213,-950.828,212.793,0
08/09/2023 06:30,003,LANDMOS,1611.280,-5261.455,464.969,0
08/09/2023 06:30,007,LANDMOS,4830.329,-5535.122,483.398,0
08/09/2023 06:30,002,LANDMOS,5275.473,-5424.426,484.760,1
08/09/2023 06:30,006,LANDMOS,5485.263,-5179.009,486.974,3
08/09/2023 18:30,003,LANDMOS,1611.296,-5261.433,465.003,0
09/09/2023 06:30,007,LANDMOS,4830.330,-5535.128,483.388,0
08/09/2023 07:00,001,LANDMOS,706.610,-5172.010,476.971,0
09/09/2023 06:30,006,LANDMOS,5485.305,-5179.030,486.900,3
08/09/2023 18:30,010,LANDMOS,4902.429,-4674.530,438.468,3
08/09/2023 18:30,009,LANDMOS,244.650,1101.587,362.398,0
08/09/2023 18:30,008,LANDMOS,3345.196,-950.840,212.759,0
08/09/2023 18:30,002,LANDMOS,5275.450,-5424.382,484.778,4
09/09/2023 02:00,001,LANDMOS,706.602,-5172.004,477.000,0
09/09/2023 06:30,003,LANDMOS,1611.274,-5261.453,464.965,0
08/09/2023 18:30,007,LANDMOS,4830.344,-5535.114,483.458,0
09/09/2023 02:00,002,LANDMOS,5275.511,-5424.413,484.784,1
09/09/2023 02:00,007,LANDMOS,4830.308,-5535.105,483.406,0
09/09/2023 02:00,003,LANDMOS,1611.274,-5261.446,465.002,0
08/09/2023 18:30,006,LANDMOS,5485.284,-5178.968,487.064,2
09/09/2023 02:00,010,LANDMOS,4902.445,-4674.491,438.455,3
08/09/2023 18:30,001,LANDMOS,706.575,-5171.979,477.057,0
09/09/2023 02:00,009,LANDMOS,244.671,1101.583,362.437,0
08/09/2023 07:00,002,LANDMOS,5275.478,-5424.422,484.764,1
09/09/2023 02:00,005,LANDMOS,5053.998,-5250.302,474.076,2
09/09/2023 06:30,001,LANDMOS,706.603,-5172.019,476.956,0
08/09/2023 18:30,005,LANDMOS,5054.042,-5250.336,474.104,2
09/09/2023 02:00,008,LANDMOS,3345.216,-950.840,212.796,0
09/09/2023 02:00,006,LANDMOS,5485.319,-5178.999,486.969,3
09/09/2023 06:30,002,LANDMOS,5275.482,-5424.431,484.746,1
09/09/2023 06:30,005,LANDMOS,5053.999,-5250.320,474.034,2
09/09/2023 06:30,009,LANDMOS,244.666,1101.574,362.420,0
09/09/2023 06:30,010,LANDMOS,4902.421,-4674.532,438.414,3
09/09/2023 06:30,008,LANDMOS,3345.212,-950.833,212.796,0
09/09/2023 09:15,001,LANDMOS,706.611,-5172.005,476.960,0
09/09/2023 09:15,002,LANDMOS,5275.470,-5424.424,484.731,1
08/09/2023 07:00,003,LANDMOS,1611.299,-5261.442,464.987,0
08/09/2023 07:00,005,LANDMOS,5054.023,-5250.329,474.055,2
09/09/2023 07:00,008,LANDMOS,3345.216,-950.833,212.790,0
08/09/2023 18:45,003,LANDMOS,1611.273,-5261.439,464.968,4
09/09/2023 07:00,006,LANDMOS,5485.301,-5179.034,486.874,3
08/09/2023 07:00,006,LANDMOS,5485.266,-5179.009,486.966,3
08/09/2023 18:45,009,LANDMOS,244.652,1101.586,362.402,0
08/09/2023 18:45,008,LANDMOS,3345.207,-950.833,212.777,0
08/09/2023 18:45,010,LANDMOS,4902.433,-4674.522,438.476,3
08/09/2023 18:45,007,LANDMOS,4830.330,-5535.096,483.446,0
